Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-04-11,125.062,125.728,125.062,125.664
2019-04-12,125.665,126.766,125.657,126.538
2019-04-15,126.565,126.791,126.499,126.549
2019-04-16,126.573,126.684,126.207,126.413
2019-04-17,126.397,126.846,126.32,126.577
2019-04-18,126.581,126.616,125.678,125.775
2019-04-22,125.842,126.069,125.751,126.007
2019-04-23,126.007,126.067,125.286,125.559
2019-04-24,125.556,125.605,124.805,125.02
2019-04-25,125.018,125.149,124.127,124.247
2019-04-26,124.247,124.629,124.012,124.418
2019-04-29,124.404,125.036,124.387,124.867
2019-04-30,124.863,125.037,124.427,124.983
2019-05-01,124.988,125.177,124.68,124.78
2019-05-02,124.775,125.103,124.539,124.589
2019-05-03,124.589,124.644,124.275,124.419
2019-05-06,123.661,124.302,123.375,123.918
2019-05-07,123.914,124.255,123.113,123.435
2019-05-08,123.431,123.521,123.111,123.24
2019-05-09,123.221,123.266,122.491,123.099
2019-05-10,123.104,123.614,123.045,123.464
2019-05-13,123.365,123.415,122.557,122.616
2019-05-14,122.614,123.397,122.583,122.889
2019-05-15,122.89,123.083,122.088,122.793
2019-05-16,122.793,122.965,122.55,122.754
2019-05-17,122.768,122.977,122.276,122.793
2019-05-20,122.869,123.186,122.538,122.938
2019-05-21,122.929,123.725,122.676,123.364
2019-05-22,123.362,123.511,122.985,123.048
2019-05-23,123.048,123.085,122.15,122.587
2019-05-24,122.591,122.824,122.422,122.503
2019-05-27,122.554,122.806,122.476,122.574
2019-05-28,122.55,122.706,122.008,122.113
2019-05-29,122.116,122.209,121.583,121.992
2019-05-30,121.993,122.26,121.904,121.98
2019-05-31,121.972,122.014,120.923,121.06
2019-06-03,120.973,121.652,120.789,121.504
2019-06-04,121.504,121.79,121.306,121.713
2019-06-05,121.713,122.266,121.546,121.567
2019-06-06,121.571,122.397,121.298,122.208
2019-06-07,122.207,122.715,122.101,122.59
2019-06-10,122.877,122.924,122.63,122.679
2019-06-11,122.677,123.143,122.626,122.974
2019-06-12,122.973,123.006,122.425,122.503
