Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-04-08,108.771,109.097,108.5075,108.849
2020-04-09,108.838,109.061,108.211,108.493
2020-04-13,108.455,108.527,107.502,107.728
2020-04-14,107.73,107.759,106.982,107.138
2020-04-15,107.138,107.853,106.932,107.405
2020-04-16,107.395,108.082,107.171,108.039
2020-04-17,108.038,108.08,107.305,107.582
2020-04-20,107.573,107.9495,107.499,107.642
2020-04-21,107.64,107.894,107.293,107.74
2020-04-22,107.767,107.937,107.516,107.745
2020-04-23,107.745,108.04,107.348,107.606
2020-04-24,107.565,107.756,107.382,107.405
2020-04-27,107.547,107.622,106.994,107.2595
2020-04-28,107.2595,107.3395,106.563,106.858
2020-04-29,106.874,106.894,106.363,106.634
